"trial_type","trial_index","time_elapsed","internal_node_id","subject","order_condition","view_history","rt","url","responses","stimulus","button_pressed"
"pavlovia","0","746","0.0-0.0","juwwvpu1u1btww9","2","","","","","",""
"instructions","1","6370","0.0-1.0","juwwvpu1u1btww9","2","[{""page_index"":0,""viewing_time"":1669.6299999894109},{""page_index"":1,""viewing_time"":2290.7800000102725},{""page_index"":2,""viewing_time"":1067.5950000004377},{""page_index"":3,""viewing_time"":593.3099999965634}]","5622.094999998808","","","",""
"external-html","2","10693","0.0-2.0","juwwvpu1u1btww9","2","","3899.134999985108","js/consent.html","","",""
"survey-html-form","3","22468","0.0-3.0","juwwvpu1u1btww9","2","","11771.959999983665","","{""contact"":""no"",""address"":""""}","",""
"survey-html-form","4","37572","0.0-4.0","juwwvpu1u1btww9","2","","15101.77500001737","","{""sona"":""Tyra Olsson""}","",""
"survey-html-form","5","75460","0.0-5.0","juwwvpu1u1btww9","2","","37885.18499999191","","{""sex"":""female"",""age"":""20"",""other"":"""",""business_exp"":""3"",""business_edu"":""0""}","",""
"instructions","6","209375","0.0-6.0","juwwvpu1u1btww9","2","[{""page_index"":0,""viewing_time"":2126.2400000123307},{""page_index"":1,""viewing_time"":82974.29499999271},{""page_index"":2,""viewing_time"":44503.18500000867},{""page_index"":3,""viewing_time"":4306.404999981169}]","133910.5050000071","","","",""
"survey-html-form2","7","497408","0.0-7.0-0.0","juwwvpu1u1btww9","2","","288021.3550000044","","{""microchip_cond_ranking_highA_impR_lowR_highN_952"":""2"",""microchip_cond_allocation_highA_impR_lowR_highN_952"":""30"",""microchip_cond_ranking_highA_impR_lowR_lowN_194"":""1"",""microchip_cond_allocation_highA_impR_lowR_lowN_194"":""70"",""shipping-logistics_cond_ranking_highA_impR_highR_lowN_128"":""2"",""shipping-logistics_cond_allocation_highA_impR_highR_lowN_128"":""40"",""shipping-logistics_cond_ranking_highA_impR_highR_highN_974"":""1"",""shipping-logistics_cond_allocation_highA_impR_highR_highN_974"":""60"",""restaurant-chain_cond_ranking_highA_impR_lowR_lowN_183"":""2"",""restaurant-chain_cond_allocation_highA_impR_lowR_lowN_183"":""30"",""restaurant-chain_cond_ranking_highA_impR_lowR_highN_913"":""1"",""restaurant-chain_cond_allocation_highA_impR_lowR_highN_913"":""70"",""oil-well_cond_ranking_highA_impR_highR_highN_964"":""2"",""oil-well_cond_allocation_highA_impR_highR_highN_964"":""40"",""oil-well_cond_ranking_highA_impR_highR_lowN_192"":""1"",""oil-well_cond_allocation_highA_impR_highR_lowN_192"":""60""}","",""
"survey-html-form2","8","672935","0.0-7.0-0.1","juwwvpu1u1btww9","2","","175518.06000000215","","{""high-rise-construction_cond_ranking_highA_expR_lowR_lowN_183"":""1"",""high-rise-construction_cond_allocation_highA_expR_lowR_lowN_183"":""75"",""high-rise-construction_cond_ranking_highA_expR_lowR_highN_913"":""2"",""high-rise-construction_cond_allocation_highA_expR_lowR_highN_913"":""25"",""pharmaceutical_cond_ranking_highA_expR_lowR_lowN_194"":""1"",""pharmaceutical_cond_allocation_highA_expR_lowR_lowN_194"":""75"",""pharmaceutical_cond_ranking_highA_expR_lowR_highN_952"":""2"",""pharmaceutical_cond_allocation_highA_expR_lowR_highN_952"":""25"",""railway_cond_ranking_highA_expR_highR_highN_974"":""2"",""railway_cond_allocation_highA_expR_highR_highN_974"":""25"",""railway_cond_ranking_highA_expR_highR_lowN_128"":""1"",""railway_cond_allocation_highA_expR_highR_lowN_128"":""75"",""national-newspaper_cond_ranking_highA_expR_highR_highN_964"":""2"",""national-newspaper_cond_allocation_highA_expR_highR_highN_964"":""25"",""national-newspaper_cond_ranking_highA_expR_highR_lowN_192"":""1"",""national-newspaper_cond_allocation_highA_expR_highR_lowN_192"":""75""}","",""
"survey-html-form2","9","1095044","0.0-7.0-0.2","juwwvpu1u1btww9","2","","422092.570000008","","{""shipping-logistics_cond_ranking_lowA_impR_highR_lowN_128"":""8"",""shipping-logistics_cond_allocation_lowA_impR_highR_lowN_128"":""10"",""shipping-logistics_cond_ranking_lowA_impR_highR_highN_974"":""3"",""shipping-logistics_cond_allocation_lowA_impR_highR_highN_974"":""55"",""microchip_cond_ranking_lowA_impR_lowR_highN_952"":""2"",""microchip_cond_allocation_lowA_impR_lowR_highN_952"":""75"",""microchip_cond_ranking_lowA_impR_lowR_lowN_194"":""5"",""microchip_cond_allocation_lowA_impR_lowR_lowN_194"":""35"",""oil-well_cond_ranking_lowA_impR_highR_highN_964"":""4"",""oil-well_cond_allocation_lowA_impR_highR_highN_964"":""45"",""oil-well_cond_ranking_lowA_impR_highR_lowN_192"":""7"",""oil-well_cond_allocation_lowA_impR_highR_lowN_192"":""15"",""restaurant-chain_cond_ranking_lowA_impR_lowR_lowN_183"":""6"",""restaurant-chain_cond_allocation_lowA_impR_lowR_lowN_183"":""25"",""restaurant-chain_cond_ranking_lowA_impR_lowR_highN_913"":""1"",""restaurant-chain_cond_allocation_lowA_impR_lowR_highN_913"":""140""}","",""
"survey-html-form2","10","1370727","0.0-7.0-0.3","juwwvpu1u1btww9","2","","275667.294999992","","{""high-rise-construction_cond_ranking_lowA_expR_lowR_lowN_183"":""4"",""high-rise-construction_cond_allocation_lowA_expR_lowR_lowN_183"":""50"",""high-rise-construction_cond_ranking_lowA_expR_lowR_highN_913"":""8"",""high-rise-construction_cond_allocation_lowA_expR_lowR_highN_913"":""50"",""pharmaceutical_cond_ranking_lowA_expR_lowR_lowN_194"":""3"",""pharmaceutical_cond_allocation_lowA_expR_lowR_lowN_194"":""50"",""pharmaceutical_cond_ranking_lowA_expR_lowR_highN_952"":""5"",""pharmaceutical_cond_allocation_lowA_expR_lowR_highN_952"":""50"",""national-newspaper_cond_ranking_lowA_expR_highR_highN_964"":""7"",""national-newspaper_cond_allocation_lowA_expR_highR_highN_964"":""50"",""national-newspaper_cond_ranking_lowA_expR_highR_lowN_192"":""2"",""national-newspaper_cond_allocation_lowA_expR_highR_lowN_192"":""50"",""railway_cond_ranking_lowA_expR_highR_highN_974"":""6"",""railway_cond_allocation_lowA_expR_highR_highN_974"":""50"",""railway_cond_ranking_lowA_expR_highR_lowN_128"":""1"",""railway_cond_allocation_lowA_expR_highR_lowN_128"":""50""}","",""
"instructions","11","1375172","0.0-8.0","juwwvpu1u1btww9","2","[{""page_index"":0,""viewing_time"":2619.590000016615},{""page_index"":1,""viewing_time"":1822.5899999961257}]","4443.274999997811","","","",""
"html-button-response","12","1376529","0.0-9.0","juwwvpu1u1btww9","2","","1355.1750000042375","","","<p>Press below to complete the experiment. <br >Thank you!</p>","0"
