"trial_type","trial_index","time_elapsed","internal_node_id","subject","align_condition","anecdote_condition","view_history","rt","url","responses","stimulus","button_pressed"
"pavlovia","0","53","0.0-0.0","v83jq9v2rrab7jb","highA","combined","","","","","",""
"instructions","1","11437","0.0-1.0","v83jq9v2rrab7jb","highA","combined","[{""page_index"":0,""viewing_time"":5383.605000009993},{""page_index"":1,""viewing_time"":1803.619999991497},{""page_index"":2,""viewing_time"":2656.0649999883026},{""page_index"":3,""viewing_time"":1538.0949999962468}]","11382.554999989225","","","",""
"external-html","2","15141","0.0-2.0","v83jq9v2rrab7jb","highA","combined","","3361.3750000076834","js/consent.html","","",""
"survey-html-form","3","21212","0.0-3.0","v83jq9v2rrab7jb","highA","combined","","6068.865000008373","","{""contact"":""no"",""address"":""""}","",""
"survey-html-form","4","40263","0.0-4.0","v83jq9v2rrab7jb","highA","combined","","19048.634999984642","","{""sona"":""Patrick Lewis ""}","",""
"survey-html-form","5","102452","0.0-5.0","v83jq9v2rrab7jb","highA","combined","","62186.61000000429","","{""sex"":""male"",""age"":""19"",""other"":"""",""business_exp"":""1"",""business_edu"":""0""}","",""
"instructions","6","546845","0.0-6.0","v83jq9v2rrab7jb","highA","combined","[{""page_index"":0,""viewing_time"":314143.3250000118},{""page_index"":1,""viewing_time"":13402.149999979883},{""page_index"":2,""viewing_time"":116835.3000000061}]","444381.13500000327","","","",""
"survey-html-form3","7","753095","0.0-7.0","v83jq9v2rrab7jb","highA","combined","","NaN","","{""allocation_q_projectA"":""40"",""allocation_q_projectB"":""60""}","",""
"survey-html-form","8","993824","0.0-8.0","v83jq9v2rrab7jb","highA","combined","","240721.51000000304","","{""follow_up_q_similarity_rating"":""5"",""follow_up_q_similarity_justify"":""They were in the same industries, had similar vertical structure and onshore location - with only marginal improvements in rate of extracting oil etc. "",""follow_up_q_relevance_specific_rating"":""5"",""follow_up_q_relevance_specific_justify"":""Very relevant despite maybe needing to consider the location of the sites e.g. Texas might be very different. \nIt highlights the shortcomings of Refinera which are very much similar to what the Enfuel project might face. "",""follow_up_q_relevance_general_rating"":""2"",""follow_up_q_relevance_general_justify"":""Not very relevant. There is such a diversity of the structure, location etc. of the oil well. It is only really relevant if for example there were global oil shortages (being a finite resource) or certain economic downfalls in the industry. ""}","",""
"instructions","9","1000943","0.0-9.0","v83jq9v2rrab7jb","highA","combined","[{""page_index"":0,""viewing_time"":4445.739999995567},{""page_index"":1,""viewing_time"":2672.160000016447}]","7118.260000017472","","","",""
"html-button-response","10","1002467","0.0-10.0","v83jq9v2rrab7jb","highA","combined","","1520.45999999973","","","<p>Press below to complete the experiment. <br >Thank you!</p>","0"
