"trial_type","trial_index","time_elapsed","internal_node_id","subject","align_condition","anecdote_condition","view_history","rt","url","responses","stimulus","button_pressed"
"pavlovia","0","91","0.0-0.0","auy4m5mktlcjqm5","highA","enhanced","","","","","",""
"instructions","1","30373","0.0-1.0","auy4m5mktlcjqm5","highA","enhanced","[{""page_index"":0,""viewing_time"":21614.699999976438},{""page_index"":1,""viewing_time"":2522.100000001956},{""page_index"":2,""viewing_time"":5136.2000000081025},{""page_index"":3,""viewing_time"":1007.6000000117347}]","30281.29999997327","","","",""
"external-html","2","35140","0.0-2.0","auy4m5mktlcjqm5","highA","enhanced","","4487.599999993108","js/consent.html","","",""
"survey-html-form","3","38914","0.0-3.0","auy4m5mktlcjqm5","highA","enhanced","","3771.699999982957","","{""contact"":""no"",""address"":""""}","",""
"survey-html-form","4","46885","0.0-4.0","auy4m5mktlcjqm5","highA","enhanced","","7969.99999997206","","{""sona"":""SUNA ZHANG""}","",""
"survey-html-form","5","73412","0.0-5.0","auy4m5mktlcjqm5","highA","enhanced","","26526.399999973364","","{""sex"":""female"",""age"":""23"",""other"":"""",""business_exp"":""0"",""business_edu"":""0""}","",""
"instructions","6","209639","0.0-6.0","auy4m5mktlcjqm5","highA","enhanced","[{""page_index"":0,""viewing_time"":28318.399999989197},{""page_index"":1,""viewing_time"":5635.500000033062},{""page_index"":2,""viewing_time"":102274.39999999478}]","136228.79999998258","","","",""
"survey-html-form3","7","419764","0.0-7.0","auy4m5mktlcjqm5","highA","enhanced","","NaN","","{""allocation_q_projectA"":""20"",""allocation_q_projectB"":""80""}","",""
"survey-html-form","8","852334","0.0-8.0","auy4m5mktlcjqm5","highA","enhanced","","432576.699999976","","{""follow_up_q_similarity_rating"":""5"",""follow_up_q_similarity_justify"":""Both vertically integrated; the type of well: onshore; time the machinery lasts before requiring maintenance: 7 years vs. 8 years; probability: 96% vs. 95%"",""follow_up_q_relevance_specific_rating"":""6"",""follow_up_q_relevance_specific_justify"":""High operational pattern similarity: Both vertically integrated; the type of well: onshore; time the machinery lasts before requiring maintenance: 7 years vs. 8 years; probability: 96% vs. 95%. "",""follow_up_q_relevance_general_rating"":""3"",""follow_up_q_relevance_general_justify"":""Given an example of vertically integrated oil well project.""}","",""
"instructions","9","862435","0.0-9.0","auy4m5mktlcjqm5","highA","enhanced","[{""page_index"":0,""viewing_time"":3103.400000021793},{""page_index"":1,""viewing_time"":6996.299999998882}]","10099.900000030175","","","",""
"html-button-response","10","864073","0.0-10.0","auy4m5mktlcjqm5","highA","enhanced","","1636.3000000128523","","","<p>Press below to complete the experiment. <br >Thank you!</p>","0"
