"trial_type","trial_index","time_elapsed","internal_node_id","subject","align_condition","anecdote_condition","view_history","rt","url","responses","stimulus","button_pressed"
"pavlovia","0","41","0.0-0.0","p1lnogzm542basl","highA","statistics","","","","","",""
"instructions","1","12381","0.0-1.0","p1lnogzm542basl","highA","statistics","[{""page_index"":0,""viewing_time"":2347.895000013523},{""page_index"":1,""viewing_time"":5385.074999998324},{""page_index"":2,""viewing_time"":3590.4699999955483},{""page_index"":3,""viewing_time"":1015.17500000773}]","12339.529999997467","","","",""
"external-html","2","20504","0.0-2.0","p1lnogzm542basl","highA","statistics","","7742.915000009816","js/consent.html","","",""
"survey-html-form","3","22656","0.0-3.0","p1lnogzm542basl","highA","statistics","","2148.9350000047125","","{""contact"":""no"",""address"":""""}","",""
"survey-html-form","4","28841","0.0-4.0","p1lnogzm542basl","highA","statistics","","6184.105000051204","","{""sona"":""Cristina Zheng""}","",""
"survey-html-form","5","63488","0.0-5.0","p1lnogzm542basl","highA","statistics","","34646.41500002472","","{""sex"":""female"",""age"":""19"",""other"":"""",""business_exp"":""4"",""business_edu"":""0""}","",""
"instructions","6","78773","0.0-6.0","p1lnogzm542basl","highA","statistics","[{""page_index"":0,""viewing_time"":1635.855000000447},{""page_index"":1,""viewing_time"":1705.7350000250153},{""page_index"":2,""viewing_time"":11942.504999984521}]","15284.58000003593","","","",""
"survey-html-form3","7","118670","0.0-7.0","p1lnogzm542basl","highA","statistics","","NaN","","{""allocation_q_projectA"":""45"",""allocation_q_projectB"":""55""}","",""
"instructions","8","149858","0.0-8.0","p1lnogzm542basl","highA","statistics","[{""page_index"":0,""viewing_time"":20620.83500000881},{""page_index"":1,""viewing_time"":10566.56499998644}]","31187.730000005104","","","",""
"html-button-response","9","151735","0.0-9.0","p1lnogzm542basl","highA","statistics","","1875.3100000321865","","","<p>Press below to complete the experiment. <br >Thank you!</p>","0"
