"trial_type","trial_index","time_elapsed","internal_node_id","subject","align_condition","anecdote_condition","view_history","rt","url","responses","stimulus","button_pressed"
"pavlovia","0","146","0.0-0.0","hxjdtl5jow1x0r5","highA","anecdote","","","","","",""
"instructions","1","54644","0.0-1.0","hxjdtl5jow1x0r5","highA","anecdote","[{""page_index"":0,""viewing_time"":42991.88499999582},{""page_index"":1,""viewing_time"":2788.7599999958184},{""page_index"":2,""viewing_time"":7522.935000000871},{""page_index"":3,""viewing_time"":1189.9350000021514}]","54496.254999990924","","","",""
"external-html","2","58778","0.0-2.0","hxjdtl5jow1x0r5","highA","anecdote","","3467.7950000041164","js/consent.html","","",""
"survey-html-form","3","62638","0.0-3.0","hxjdtl5jow1x0r5","highA","anecdote","","3857.5800000107847","","{""contact"":""no"",""address"":""""}","",""
"survey-html-form","4","91253","0.0-4.0","hxjdtl5jow1x0r5","highA","anecdote","","28613.320000004023","","{""sona"":""Manny Fagela""}","",""
"survey-html-form","5","104202","0.0-5.0","hxjdtl5jow1x0r5","highA","anecdote","","12945.644999999786","","{""sex"":""male"",""age"":""18"",""other"":"""",""business_exp"":""2"",""business_edu"":""2""}","",""
"instructions","6","158807","0.0-6.0","hxjdtl5jow1x0r5","highA","anecdote","[{""page_index"":0,""viewing_time"":39722.40500000771},{""page_index"":1,""viewing_time"":2036.08499999973},{""page_index"":2,""viewing_time"":12844.74999998929}]","54603.73499999696","","","",""
"survey-html-form3","7","225281","0.0-7.0","hxjdtl5jow1x0r5","highA","anecdote","","NaN","","{""allocation_q_projectA"":""5"",""allocation_q_projectB"":""95""}","",""
"survey-html-form","8","283512","0.0-8.0","hxjdtl5jow1x0r5","highA","anecdote","","58228.73000000254","","{""follow_up_q_similarity_rating"":""6"",""follow_up_q_similarity_justify"":""Similar industry and product"",""follow_up_q_relevance_specific_rating"":""6"",""follow_up_q_relevance_specific_justify"":""Same as above"",""follow_up_q_relevance_general_rating"":""5"",""follow_up_q_relevance_general_justify"":""Oil industry is global""}","",""
"instructions","9","308760","0.0-9.0","hxjdtl5jow1x0r5","highA","anecdote","[{""page_index"":0,""viewing_time"":21809.460000004037},{""page_index"":1,""viewing_time"":3436.134999996284}]","25246.080000011716","","","",""
"html-button-response","10","309927","0.0-10.0","hxjdtl5jow1x0r5","highA","anecdote","","1163.70000000461","","","<p>Press below to complete the experiment. <br >Thank you!</p>","0"
