"trial_type","trial_index","time_elapsed","internal_node_id","subject","align_condition","anecdote_condition","view_history","rt","url","responses","stimulus","button_pressed"
"pavlovia","0","39","0.0-0.0","p6so7xh6mntlu0w","lowA","combined","","","","","",""
"instructions","1","229518","0.0-1.0","p6so7xh6mntlu0w","lowA","combined","[{""page_index"":0,""viewing_time"":128927.84000001848},{""page_index"":1,""viewing_time"":93891.91500004381},{""page_index"":2,""viewing_time"":5606.364999897778},{""page_index"":3,""viewing_time"":1050.77000008896}]","229477.7850001119","","","",""
"external-html","2","235917","0.0-2.0","p6so7xh6mntlu0w","lowA","combined","","5461.209999863058","js/consent.html","","",""
"survey-html-form","3","238823","0.0-3.0","p6so7xh6mntlu0w","lowA","combined","","2903.2950000837445","","{""contact"":""no"",""address"":""""}","",""
"survey-html-form","4","249952","0.0-4.0","p6so7xh6mntlu0w","lowA","combined","","11128.299999982119","","{""sona"":""Matilda May""}","",""
"survey-html-form","5","287727","0.0-5.0","p6so7xh6mntlu0w","lowA","combined","","37773.15999986604","","{""sex"":""male"",""age"":""27"",""other"":"""",""business_exp"":""6"",""business_edu"":""0""}","",""
"instructions","6","365008","0.0-6.0","p6so7xh6mntlu0w","lowA","combined","[{""page_index"":0,""viewing_time"":15418.670000042766},{""page_index"":1,""viewing_time"":3874.274999834597},{""page_index"":2,""viewing_time"":57987.075000070035}]","77280.35499993712","","","",""
"survey-html-form3","7","449667","0.0-7.0","p6so7xh6mntlu0w","lowA","combined","","NaN","","{""allocation_q_projectA"":""40"",""allocation_q_projectB"":""60""}","",""
"survey-html-form","8","750165","0.0-8.0","p6so7xh6mntlu0w","lowA","combined","","300495.4699999653","","{""follow_up_q_similarity_rating"":""2"",""follow_up_q_similarity_justify"":""the Enfuel project was centralised and organised vertically, however they both are focusing on oil"",""follow_up_q_relevance_specific_rating"":""5"",""follow_up_q_relevance_specific_justify"":""The information from the Refinera project offers a basis on which to make judgement for Enfuel, it provides information to compare Enfuel to"",""follow_up_q_relevance_general_rating"":""2"",""follow_up_q_relevance_general_justify"":""The particulars of the Refinera project are specific to the location, company structure, and other project specific parameters which may not be relevant to other oil companies""}","",""
"instructions","9","853990","0.0-9.0","p6so7xh6mntlu0w","lowA","combined","[{""page_index"":0,""viewing_time"":97187.60000006296},{""page_index"":1,""viewing_time"":6636.334999930114}]","103824.26500017755","","","",""
"html-button-response","10","855429","0.0-10.0","p6so7xh6mntlu0w","lowA","combined","","1436.1900000367314","","","<p>Press below to complete the experiment. <br >Thank you!</p>","0"
